@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
2,0,0,1,0,0,0,1,0,0,0,12,0,1,0,1,3,14.0,4.4,2,shakira
1,1,1,2,0,0,1,0,1,0,0,9,1,1,0,1,1,28.0,4.56,1,shakira
0,2,0,0,0,0,0,1,1,0,0,14,2,0,0,1,5,16.0,3.66666666667,2,shakira
0,0,0,0,1,0,0,1,1,0,0,8,2,2,0,1,3,16.0,4.30769230769,1,shakira
0,0,0,0,0,0,1,1,0,0,0,16,3,1,0,1,3,28.0,4.72,1,shakira
1,0,1,0,0,0,0,1,1,2,0,15,3,1,0,1,4,18.0,3.5,2,shakira
0,0,0,1,0,0,0,0,1,0,0,6,3,1,0,1,1,18.0,6.3125,1,shakira
1,0,0,0,0,0,0,0,0,0,0,16,2,1,0,1,2,26.0,4.65217391304,1,shakira
1,0,0,0,0,0,2,0,0,0,0,16,3,0,0,0,0,12.5,3.77272727273,2,shakira
0,0,0,0,1,0,0,1,2,0,0,13,1,1,0,1,3,23.0,4.47368421053,1,shakira
0,0,0,0,0,0,0,1,1,0,0,18,1,0,0,0,4,10.3333333333,3.88461538462,3,shakira
2,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,13.0,5.0,1,shakira
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.0,1,shakira
2,0,0,4,0,0,1,0,0,0,0,8,0,3,0,2,0,8.25,3.75,4,shakira
0,0,0,0,0,0,0,1,1,0,0,13,1,1,0,1,3,21.0,4.05555555556,1,shakira
0,1,0,1,0,0,1,0,0,0,0,10,0,2,0,1,2,5.75,6.05555555556,4,shakira
1,1,1,1,0,0,0,1,1,0,0,10,0,1,0,1,3,24.0,4.19047619048,1,shakira
0,0,0,0,0,0,0,2,1,0,0,10,0,1,0,1,4,16.0,3.83333333333,1,shakira
0,0,0,0,0,0,0,2,1,0,0,14,2,1,0,1,4,25.0,3.85714285714,1,shakira
0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,1,9.0,4.25,3,shakira
1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,1,7.5,3.76923076923,2,shakira
0,0,1,3,1,0,1,0,0,0,0,3,2,2,0,0,0,25.0,4.91304347826,1,shakira
0,0,0,1,0,0,0,0,1,0,0,10,1,3,0,1,1,22.0,5.35,1,shakira
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9.0,3.55555555556,1,shakira
0,0,0,0,0,0,0,2,0,2,0,19,1,1,0,1,6,11.0,4.0,3,shakira
0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,5.0,6.125,2,shakira
0,0,0,0,0,0,0,1,1,0,0,10,2,1,0,1,4,21.0,3.77777777778,1,shakira
1,0,0,1,0,0,0,1,1,0,0,11,0,2,0,1,3,14.0,4.83333333333,2,shakira
0,0,1,1,1,0,0,1,1,0,0,8,0,2,0,1,3,21.0,3.61111111111,1,shakira
0,0,0,1,0,0,0,1,2,2,0,15,3,1,0,1,5,35.0,3.96296296296,1,shakira
0,0,1,0,0,0,0,1,1,0,0,14,0,1,0,1,3,26.0,4.82608695652,1,shakira
0,0,0,0,0,0,0,1,1,0,0,8,3,1,0,1,3,16.0,4.0,1,shakira
0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,6.5,5.16666666667,2,shakira
0,0,0,0,0,0,1,1,0,0,1,18,1,0,0,1,3,16.0,3.74074074074,2,shakira
1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,7.5,4.07142857143,2,shakira
1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,9.0,4.5,1,shakira
0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,10.0,4.85714285714,1,shakira
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,6.33333333333,3.94444444444,3,shakira
0,0,0,0,0,0,0,0,1,0,0,5,6,1,0,0,3,10.0,4.22222222222,2,shakira
0,1,0,1,0,0,0,1,1,0,0,13,1,1,0,1,3,29.0,4.34615384615,1,shakira
0,1,1,0,0,0,0,0,1,0,0,7,5,1,0,1,5,9.0,3.13043478261,3,shakira
0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,1,12.0,5.09090909091,1,shakira
0,0,0,0,0,0,0,1,2,0,0,17,0,1,0,1,3,23.0,4.68421052632,1,shakira
0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,2,7.0,4.21052631579,3,shakira
1,0,0,0,2,0,1,0,0,0,0,7,1,1,2,0,1,12.5,4.90909090909,2,shakira
0,0,1,0,0,0,1,0,0,0,0,7,1,0,0,0,0,14.0,5.0,1,shakira
2,0,0,2,2,0,0,0,0,0,0,6,2,1,0,0,0,8.33333333333,5.13636363636,3,shakira
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.66666666667,1,shakira
0,0,0,0,0,0,0,1,2,0,0,13,1,1,0,1,3,25.0,3.90476190476,1,shakira
0,0,0,0,0,0,0,0,2,0,0,8,2,1,0,1,3,12.0,4.45,2,shakira
0,0,0,0,0,0,0,1,2,0,0,15,1,1,0,1,3,23.0,4.0,1,shakira
0,0,0,0,0,0,0,1,0,0,0,16,4,1,0,1,4,13.5,4.08333333333,2,shakira
0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,8.0,5.28571428571,1,shakira
1,0,1,0,0,0,0,1,1,4,0,15,1,1,0,1,6,16.5,3.96,2,shakira
0,0,0,0,1,0,0,1,1,0,0,11,1,1,0,1,4,13.0,4.54545454545,2,shakira
0,0,0,0,0,0,0,0,1,2,0,8,1,0,0,0,1,8.0,5.58333333333,2,shakira
0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,13.0,5.33333333333,1,shakira
1,0,1,0,0,0,0,1,1,0,0,12,1,1,0,1,4,23.0,3.8,1,shakira
0,0,1,1,0,0,0,1,0,0,0,7,0,2,0,1,3,19.0,3.23529411765,1,shakira
0,0,0,0,0,0,0,1,1,0,0,12,5,1,0,2,3,12.0,4.85,2,shakira
0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,4.5,5.14285714286,2,shakira
0,0,1,0,2,0,2,0,0,0,0,6,1,3,0,0,2,7.33333333333,5.61111111111,3,shakira
0,0,0,0,0,0,0,1,0,0,0,14,1,1,0,1,3,11.0,4.57894736842,2,shakira
0,0,0,0,1,0,1,1,1,0,0,12,3,1,0,1,4,26.0,3.95454545455,1,shakira
0,0,0,1,0,0,0,1,1,0,0,12,2,1,0,1,3,23.0,4.9,1,shakira
0,0,0,1,0,0,0,1,3,0,0,15,2,1,0,0,4,15.5,5.5,2,shakira
0,0,0,0,0,0,0,1,1,0,0,22,1,1,0,1,3,10.3333333333,4.34615384615,3,shakira
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.0,3.42857142857,1,shakira
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,9.0,3.57142857143,1,shakira
0,1,2,0,0,0,0,1,1,0,0,11,1,1,1,1,3,14.5,3.5652173913,2,shakira
0,0,0,0,0,0,0,2,0,0,0,13,4,1,0,2,5,24.0,3.85714285714,1,shakira
1,0,0,0,1,0,0,1,1,0,0,14,1,1,0,1,5,17.0,3.8,2,shakira
0,0,0,0,0,0,0,1,0,0,0,14,1,1,0,1,3,13.0,4.17391304348,2,shakira
1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,5.33333333333,4.33333333333,3,shakira
0,0,0,0,1,0,0,1,1,0,0,11,3,1,0,1,3,23.0,3.85,1,shakira
1,2,0,1,1,0,1,1,0,0,0,11,2,4,1,2,3,17.0,3.7,2,shakira
0,1,0,1,1,0,1,0,0,0,0,9,1,1,0,1,0,6.0,5.6,4,shakira
0,0,0,0,0,0,2,2,0,0,0,18,1,1,0,1,5,10.0,4.65217391304,3,shakira
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,3.33333333333,1,shakira
0,0,0,0,0,0,0,1,1,0,0,14,1,3,0,1,5,13.0,5.04347826087,2,shakira
1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8.5,4.3125,2,shakira
1,0,0,1,0,0,1,3,2,2,0,13,2,3,0,1,8,36.0,3.55555555556,1,shakira
0,1,2,0,0,0,0,1,0,0,1,14,0,0,1,0,3,14.5,4.32,2,shakira
0,0,0,0,0,0,0,1,0,0,0,10,2,3,0,1,3,13.0,4.34782608696,2,shakira
0,0,0,2,1,0,1,1,1,0,0,14,3,1,0,1,4,31.0,4.14814814815,1,shakira
1,0,0,1,0,1,1,0,0,0,0,5,5,0,0,0,1,8.0,4.2,3,shakira
2,0,0,0,1,0,0,0,1,0,0,2,4,1,0,0,1,9.5,4.5625,2,shakira
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,2,5.75,4.76470588235,4,shakira
0,0,1,1,1,0,0,1,1,0,0,19,1,2,0,1,12,12.3333333333,3.1,3,shakira
0,0,0,0,0,0,1,0,4,0,0,12,4,0,0,1,1,27.0,4.2380952381,1,shakira
0,0,0,1,0,0,0,1,0,0,0,11,2,1,0,1,3,24.0,4.86363636364,1,shakira
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.5,4.75,2,shakira
0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,3,6.0,4.11764705882,3,shakira
0,0,1,0,0,0,0,1,0,0,0,13,0,2,0,0,6,8.66666666667,4.13043478261,3,shakira
0,1,0,0,1,0,0,1,0,0,0,11,0,0,0,0,3,10.0,3.94117647059,2,shakira
0,0,0,0,0,0,0,1,1,0,0,14,1,0,0,0,2,6.25,4.7,4,shakira
0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,1,3,10.0,4.41176470588,2,shakira
3,2,0,1,0,1,1,0,0,0,0,5,0,2,0,1,2,8.0,3.28571428571,3,shakira
0,0,0,1,0,0,0,1,1,0,0,11,0,2,0,1,3,27.0,4.16666666667,1,shakira
0,0,0,0,0,0,0,1,2,0,0,14,2,1,0,1,3,26.0,4.59090909091,1,shakira
0,0,0,0,0,0,0,1,0,0,0,12,4,1,0,1,3,20.0,4.16666666667,1,shakira
1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10.0,3.33333333333,1,shakira
0,0,0,0,0,0,0,1,0,0,1,10,0,1,0,1,3,19.0,4.4375,1,shakira
3,0,1,1,0,0,0,0,0,0,0,5,0,1,3,1,3,7.5,3.5,4,shakira
0,2,0,2,2,0,0,0,0,0,0,7,1,1,0,0,0,6.75,4.125,4,shakira
0,1,1,2,0,0,0,1,1,2,0,12,2,2,0,1,5,13.6666666667,3.20588235294,3,shakira
0,0,0,0,0,0,0,1,2,0,0,17,2,1,0,1,4,14.0,4.39130434783,2,shakira
1,1,1,1,0,0,0,1,1,0,0,11,1,1,0,1,3,25.0,3.86363636364,1,shakira
0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,8.5,4.625,2,shakira
0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,3,8.0,4.53846153846,2,shakira
1,0,0,2,0,0,0,1,1,0,0,13,2,2,0,1,7,15.5,3.80769230769,2,shakira
0,0,0,0,0,0,0,2,0,0,0,17,0,1,0,1,3,13.0,4.95454545455,2,shakira
0,0,0,0,0,0,0,2,2,0,0,18,1,0,0,0,4,15.0,4.34782608696,2,shakira
0,0,0,0,0,0,0,2,2,0,0,22,0,2,0,2,7,33.0,3.74074074074,1,shakira
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,5.8,1,shakira
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,13.0,5.0,1,shakira
0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,17.0,5.23529411765,1,shakira
0,0,0,0,0,0,0,1,2,0,0,15,0,1,0,1,5,26.0,4.81818181818,1,shakira
0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,1,0,7.0,4.76923076923,2,shakira
0,0,0,0,0,0,0,2,0,0,0,16,3,1,0,1,4,13.5,4.30434782609,2,shakira
0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,3.66666666667,6.0,3,shakira
0,1,0,0,0,0,2,1,0,0,0,11,2,2,0,2,5,15.5,4.0,2,shakira
2,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,1,15.0,4.8,1,shakira
0,1,0,0,1,0,0,2,2,0,0,16,1,1,0,0,6,18.5,3.29032258065,2,shakira
2,0,2,1,1,0,2,0,0,2,0,4,3,0,0,0,2,15.0,4.125,2,shakira
1,1,1,3,0,0,0,0,1,0,0,6,1,0,0,0,0,8.66666666667,4.17391304348,3,shakira
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,8.0,2.83333333333,1,shakira
1,0,0,0,0,0,0,1,1,0,0,14,0,2,0,1,4,31.0,4.10714285714,1,shakira
0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3.0,4.25,2,shakira
0,0,0,0,0,0,0,1,0,0,0,16,2,1,0,1,6,26.0,5.0,1,shakira
0,0,0,0,1,0,0,0,2,0,0,9,4,1,0,0,1,24.0,5.09523809524,1,shakira
0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,0,1,15.0,4.5,1,shakira
0,0,0,0,0,0,0,1,1,0,0,10,3,1,0,1,4,24.0,4.38095238095,1,shakira
0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,1,10.0,4.66666666667,1,shakira
0,1,0,1,0,0,0,1,1,2,0,10,4,1,0,1,3,11.3333333333,3.88888888889,3,shakira
0,0,1,0,0,0,0,0,1,0,0,11,2,0,0,0,0,6.66666666667,4.41176470588,3,shakira
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3.0,5.5,2,shakira
0,0,0,0,0,0,0,0,1,0,0,17,3,1,0,0,1,13.5,4.45833333333,2,shakira
0,0,0,1,0,0,0,0,1,0,0,5,3,0,0,0,0,9.0,6.0625,2,shakira
0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,3.6,4.38461538462,5,shakira
0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,12.0,4.59090909091,2,shakira
0,0,1,0,0,0,0,1,1,0,0,17,2,1,0,1,4,15.0,3.76923076923,2,shakira
0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,1,3,17.0,3.8,1,shakira
0,0,0,0,0,0,1,0,0,0,0,22,3,0,0,1,1,6.2,4.07692307692,5,shakira
0,0,0,0,0,0,1,1,0,0,0,11,0,1,0,1,3,24.0,4.61904761905,1,shakira
0,0,0,0,0,0,0,1,1,0,0,9,2,1,0,1,3,23.0,4.25,1,shakira
1,1,0,0,0,0,0,1,1,0,0,15,0,1,0,1,5,24.0,3.71428571429,1,shakira
0,0,0,0,0,0,0,1,2,0,0,15,3,1,0,1,3,27.0,3.86956521739,1,shakira
0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,9.0,5.5,2,shakira
0,0,0,0,0,0,0,2,0,0,0,18,1,1,0,1,6,9.66666666667,4.70833333333,3,shakira
0,0,0,0,0,0,0,1,0,0,0,10,7,2,0,1,3,27.0,4.84,1,shakira
0,0,0,0,0,1,0,1,0,0,0,10,1,1,0,1,4,22.0,4.35,1,shakira
0,0,0,0,0,0,1,1,0,0,0,22,1,0,0,0,3,16.0,3.67857142857,2,shakira
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.0,3.5,1,shakira
0,0,0,0,0,0,0,2,2,0,0,12,5,1,0,1,3,25.0,4.65,1,shakira
0,0,0,1,1,0,0,1,0,0,0,9,1,1,0,1,3,9.0,3.4,2,shakira
0,0,0,0,0,0,0,2,1,0,0,14,6,1,0,2,3,15.5,3.61538461538,2,shakira
0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,4.5,2,shakira
0,0,0,0,0,0,2,1,1,0,0,13,6,1,0,2,3,30.0,4.16,1,shakira
0,0,0,0,0,0,0,2,0,0,0,16,3,1,0,1,3,31.0,3.71428571429,1,shakira
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,14.0,4.46153846154,1,shakira
0,0,0,0,0,0,1,1,1,0,0,17,0,0,0,1,2,12.5,4.8,2,shakira
0,0,0,0,0,0,0,1,2,0,1,14,1,1,0,1,6,14.0,3.63636363636,2,shakira
0,0,0,0,1,0,0,1,1,0,0,16,1,1,0,1,5,27.0,4.95833333333,1,shakira
0,0,2,1,0,0,0,1,2,0,0,14,3,1,0,1,4,33.0,3.34482758621,1,shakira
0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,9.5,4.1875,2,shakira
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.5,7.0,2,shakira
0,0,0,0,0,0,2,1,0,0,0,14,3,1,2,2,3,14.0,4.21739130435,2,shakira
0,1,0,1,0,0,0,0,1,0,1,10,1,2,1,0,1,30.0,4.11111111111,1,shakira
0,0,0,0,0,1,0,0,1,0,0,7,2,1,0,0,4,7.5,4.61538461538,2,shakira
0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,4,28.0,4.22222222222,1,shakira
0,0,0,1,2,0,0,1,0,0,0,14,1,1,2,1,4,28.0,4.53846153846,1,shakira
0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,16.0,4.06666666667,1,shakira
1,0,0,0,1,0,0,1,0,0,0,7,1,3,0,1,3,17.0,3.57142857143,1,shakira
0,0,0,0,0,0,0,1,0,0,0,17,2,1,0,1,3,13.5,4.625,2,shakira
0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,1,5,13.0,4.54166666667,2,shakira
0,1,1,1,1,0,0,1,0,0,0,10,0,3,0,1,3,12.0,3.66666666667,2,shakira
0,0,2,0,1,0,0,1,1,0,0,13,1,2,0,1,4,16.0,4.10714285714,2,shakira
1,0,0,1,0,1,1,0,0,0,0,5,5,0,0,0,1,8.0,4.2,3,shakira
0,0,0,0,0,0,0,1,2,0,0,15,0,1,0,1,3,21.0,5.11764705882,1,shakira
0,0,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,8.0,3.76923076923,2,shakira
0,0,1,0,0,0,0,1,1,0,0,11,1,1,0,1,4,22.0,3.73684210526,1,shakira
1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,6.66666666667,4.88888888889,3,shakira
0,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,1,8.0,4.53846153846,2,shakira
0,0,0,0,0,0,0,1,2,0,0,11,1,1,0,1,3,18.0,4.57142857143,1,shakira
1,2,0,4,1,0,1,0,0,0,0,3,1,3,0,2,2,12.0,4.19047619048,2,shakira
1,0,1,0,0,0,0,1,2,0,0,11,1,1,0,1,3,28.0,3.70833333333,1,shakira
0,0,0,0,0,0,0,1,1,0,0,18,1,1,0,1,3,24.0,4.80952380952,1,shakira
0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,5.5,5.85714285714,2,shakira
0,0,1,0,0,0,0,0,1,2,0,5,1,0,0,0,1,13.0,5.0,1,shakira
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.0,1,shakira
0,0,0,0,0,0,0,1,2,0,0,15,0,1,0,1,3,26.0,3.95,1,shakira
1,0,0,0,1,0,1,2,1,0,0,11,0,2,0,1,6,28.0,3.95454545455,1,shakira
0,0,0,0,0,0,0,1,2,0,0,13,1,1,0,1,4,19.0,4.06666666667,1,shakira
0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,14.0,4.46153846154,1,shakira
0,0,0,0,0,0,0,1,1,0,0,13,2,1,0,1,5,20.0,4.64705882353,1,shakira
0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,1,3,11.0,4.52631578947,2,shakira
0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,1,1,10.5,4.8,2,shakira
0,0,0,0,0,0,0,1,1,0,0,10,1,1,0,1,4,21.0,4.22222222222,1,shakira
0,0,0,0,0,0,0,1,2,0,0,12,3,1,0,1,3,25.0,4.15789473684,1,shakira
0,0,0,0,0,0,0,1,0,0,0,14,4,1,0,1,6,28.0,3.45454545455,1,shakira
0,0,0,0,0,0,0,2,1,0,0,15,1,1,0,1,4,23.0,4.33333333333,1,shakira
0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,14.0,5.38461538462,1,shakira
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,6.5,4.58333333333,2,shakira
0,0,0,0,0,0,1,1,1,0,0,13,2,1,0,1,4,13.0,5.09523809524,2,shakira
0,0,0,1,0,0,2,0,0,0,0,5,1,1,1,1,2,11.0,4.21052631579,2,shakira
0,0,1,0,0,0,0,0,1,0,0,6,3,2,0,0,1,9.5,4.82352941176,2,shakira
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5,5.0,2,shakira
0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8.0,5.625,1,shakira
0,0,0,0,0,0,0,1,2,0,0,14,0,1,0,1,4,24.0,4.65,1,shakira
0,0,0,0,0,0,0,2,0,0,0,13,1,1,0,1,5,21.0,4.61111111111,1,shakira
1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8.0,4.64285714286,2,shakira
2,0,0,0,0,0,0,1,1,0,1,8,2,0,0,0,2,13.5,3.73913043478,2,shakira
0,0,0,2,0,0,0,1,1,0,0,10,4,3,0,1,8,10.6666666667,3.48148148148,3,shakira
0,0,0,0,0,0,0,1,2,0,0,15,3,1,0,1,3,27.0,4.78260869565,1,shakira
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6.0,4.5,1,shakira
0,0,1,0,0,0,0,1,0,0,0,10,2,1,0,1,3,10.5,4.66666666667,2,shakira
0,0,0,0,0,0,0,1,2,0,0,15,4,1,0,1,3,26.0,4.40909090909,1,shakira
2,0,1,0,1,0,0,0,1,0,0,7,0,1,0,0,0,10.0,3.82352941176,2,shakira
0,1,1,1,0,0,0,0,1,0,0,4,2,1,0,0,1,10.0,4.3125,2,shakira
0,0,1,0,3,0,0,1,0,0,1,10,2,1,1,1,5,31.0,4.03571428571,1,shakira
0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,1,2,6.5,4.5,2,shakira
0,0,1,0,0,0,1,0,1,0,0,11,2,1,0,0,1,14.5,4.32,2,shakira
1,1,0,1,0,0,0,0,1,0,0,5,4,0,0,1,2,7.33333333333,4.0,3,shakira
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,4.0,4.61538461538,4,shakira
1,0,0,1,0,0,0,1,1,1,0,2,0,1,0,0,1,8.5,3.69230769231,2,shakira
0,0,0,0,4,0,1,4,0,0,1,10,5,1,0,1,4,9.75,3.65517241379,4,shakira
0,0,0,0,0,0,0,0,1,0,0,3,5,2,0,0,2,19.0,4.4375,1,shakira
0,0,0,0,0,0,0,0,1,2,0,13,1,0,0,1,1,10.5,4.70588235294,2,shakira
0,0,0,0,0,0,0,1,1,0,0,17,1,1,0,1,3,13.5,4.33333333333,2,shakira
0,0,0,0,0,0,0,1,0,2,0,15,3,1,0,1,3,28.0,4.33333333333,1,shakira
1,0,1,0,0,0,0,1,1,0,0,13,0,3,0,1,6,30.0,3.37037037037,1,shakira
0,0,0,0,0,0,0,1,1,0,0,10,0,1,0,1,3,21.0,4.22222222222,1,shakira
0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,2,6.5,6.5,2,shakira
0,0,1,1,0,0,1,1,0,0,0,13,2,2,0,1,6,30.0,3.51851851852,1,shakira
0,0,0,0,0,0,0,2,1,0,0,20,2,1,0,1,5,17.5,3.32142857143,2,shakira
0,0,0,0,0,0,1,0,1,0,0,12,2,1,0,1,2,20.0,4.88235294118,1,shakira
0,0,0,2,0,0,1,0,0,0,0,6,1,2,0,1,1,6.66666666667,5.58823529412,3,shakira
0,0,0,0,0,0,1,1,1,0,0,15,5,1,0,1,4,31.0,4.12,1,shakira
0,0,1,1,0,0,1,0,0,0,0,12,1,1,0,1,3,12.5,4.36363636364,2,shakira
0,0,0,0,0,0,0,1,2,0,0,14,0,1,0,1,3,25.0,4.71428571429,1,shakira
0,0,0,2,0,0,0,1,1,2,0,14,1,1,0,0,5,16.0,3.54166666667,2,shakira
0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,10.0,4.11111111111,2,shakira
0,0,0,0,0,0,0,2,1,0,0,18,5,2,0,3,6,11.6666666667,3.82142857143,3,shakira
0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,1,1,25.0,4.91666666667,1,shakira
0,0,0,0,1,0,0,1,1,0,0,12,1,1,0,1,3,23.0,4.35,1,shakira
0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,1,21.0,4.75,1,shakira
0,0,0,0,0,0,0,1,2,0,0,15,1,1,0,1,3,23.0,4.70588235294,1,shakira
1,0,1,0,0,0,0,1,1,0,0,11,1,1,0,1,4,13.0,4.45454545455,2,shakira
0,0,0,0,0,0,0,1,2,0,0,13,2,1,0,1,3,13.0,3.61904761905,2,shakira
0,0,0,0,0,0,0,1,2,0,0,13,1,1,0,1,3,25.0,3.68421052632,1,shakira
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,9.5,4.38888888889,2,shakira
0,0,0,0,0,0,0,1,1,0,0,17,1,1,0,1,5,26.0,4.73913043478,1,shakira
0,0,1,0,0,0,0,2,1,0,1,14,2,1,0,1,3,26.0,4.63157894737,1,shakira
0,0,0,0,0,0,0,1,1,0,1,14,0,1,0,1,3,11.0,3.8,3,shakira
0,0,0,0,0,0,0,1,0,0,0,11,0,1,0,1,4,20.0,4.5,1,shakira
1,0,0,0,1,0,0,0,0,0,1,8,0,1,1,0,1,12.5,4.90909090909,2,shakira
1,0,0,1,0,0,0,1,1,2,0,10,3,1,0,1,3,25.0,4.55,1,shakira
0,0,0,0,0,0,0,1,1,0,0,10,1,2,0,1,3,20.0,4.05882352941,1,shakira
0,0,0,1,0,0,0,1,1,0,0,11,3,1,0,1,3,24.0,4.09523809524,1,shakira
0,0,0,0,0,0,0,2,1,0,0,15,0,1,0,1,4,23.0,4.78947368421,1,shakira
0,0,0,0,0,0,1,1,1,0,0,13,3,0,0,0,0,23.0,4.66666666667,1,shakira
1,0,1,1,0,0,0,1,1,0,0,13,2,1,0,1,3,25.0,3.95454545455,1,shakira
0,0,0,0,0,1,0,1,1,0,0,11,3,1,0,1,3,26.0,3.82608695652,1,shakira
2,0,2,2,0,0,2,1,1,0,0,10,2,2,0,1,4,17.5,3.1724137931,2,shakira
1,1,0,1,0,0,0,1,0,0,0,11,0,1,0,1,7,5.6,4.125,5,shakira
0,0,0,0,0,0,0,1,1,0,0,20,0,1,0,1,3,13.5,4.47826086957,2,shakira
1,0,0,2,0,0,0,0,0,0,0,5,2,1,0,0,2,22.0,4.19047619048,1,shakira
0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,14.0,4.61538461538,1,shakira
2,1,0,1,0,0,0,0,1,0,0,9,0,1,0,0,1,13.5,4.08,2,shakira
0,0,0,0,0,0,0,2,3,0,0,19,2,2,0,3,6,31.0,4.41666666667,1,shakira
0,0,0,0,0,0,0,1,2,0,0,14,0,1,0,1,3,25.0,3.80952380952,1,shakira
